Task,Assigned_Fleet,Origin,Destination,Leg_Count,Expected_Load(%),Revenue,Cost,Profit,Shadow_Price_Summary,Product_Count,Recommendation_Tag,Recommendation_Reason
BA2509,F0C0Y76,HFH,TFB,1,100.0,9052.8,2509.5,6543.3,avg=14.12; max=14.12; positive_legs=1,57,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0846,F16C0Y165,MJI,PBL,1,100.0,30853.21,24313.9,6539.31,avg=32.80; max=32.80; positive_legs=1,8,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2433,F0C0Y76,CJM,TFB,1,100.0,12058.8,5576.67,6482.13,avg=11.20; max=11.20; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0539,F16C0Y165,POU,TFB,1,92.0,19033.63,12578.8,6454.83,avg=3.44; max=3.44; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2284,F0C0Y76,TFB,GDB,1,100.0,9818.74,3385.83,6432.9,avg=18.28; max=18.28; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0095,F0C0Y76,TFB,BOD,1,100.0,14832.1,8404.83,6427.27,avg=46.24; max=46.24; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0401,F0C0Y76,TKD,QEY,1,98.95,10433.3,4023.17,6410.13,avg=13.76; max=13.76; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0699,F0C0Y76,HFH,TFB,1,100.0,8916.17,2549.33,6366.83,avg=16.44; max=16.44; positive_legs=1,102,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2372,F0C0Y76,TFB,HFH,1,93.68,8732.1,2390.0,6342.1,avg=9.08; max=9.08; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2015,F16C0Y165,TFB,QEY,1,58.55,10015.33,3681.6,6333.73,avg=0.00; max=0.00; positive_legs=0,79,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0303,F16C0Y165,TGP,TFB,1,92.73,15828.27,9510.8,6317.47,avg=2.16; max=2.16; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0691,F0C0Y76,HFH,TFB,1,100.0,8705.1,2390.0,6315.1,avg=15.24; max=15.24; positive_legs=1,65,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3453,F0C0Y76,CVS,QEY,1,100.0,11650.4,5337.67,6312.73,avg=25.00; max=25.00; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0638,F16C0Y165,TFB,QIY,1,97.58,19417.67,13115.7,6301.97,avg=9.44; max=9.44; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2580,F0C0Y76,TFB,ZFH,1,99.47,10893.3,4620.67,6272.63,avg=17.32; max=17.32; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0470,F16C0Y165,TFB,MBY,1,97.7,17774.5,11505.0,6269.5,avg=10.00; max=10.00; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0659,F16C0Y165,QIY,QEY,1,100.0,18780.4,12578.8,6201.6,avg=15.64; max=15.64; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2369,F0C0Y76,HFH,TFB,1,100.0,8723.27,2549.33,6173.93,avg=14.96; max=14.96; positive_legs=1,91,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2204,F0C0Y72,TFB,ZWS,1,96.39,8258.03,2111.17,6146.87,avg=2.60; max=2.60; positive_legs=1,54,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2011,F0C0Y76,TFB,NGS,1,100.0,9422.2,3306.17,6116.03,avg=13.28; max=13.28; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0243,F16C0Y165,HEM,MBY,1,100.0,21826.3,15723.5,6102.8,avg=19.80; max=19.80; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3463,F0C0Y76,POU,QEY,1,100.0,11420.8,5337.67,6083.13,avg=22.72; max=22.72; positive_legs=1,51,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2396,F0C0Y76,TFB,NTP,1,100.0,9436.6,3385.83,6050.77,avg=15.00; max=15.00; positive_legs=1,58,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2539,F0C0Y76,TFB,GBU,1,100.0,11863.6,5815.67,6047.93,avg=21.92; max=21.92; positive_legs=1,43,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0029,F16C0Y165,PSE,TFB,1,100.0,26434.4,20402.2,6032.2,avg=23.44; max=23.44; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0223,F16C0Y165,NFY,MBY,1,96.36,24388.7,18408.0,5980.7,avg=15.72; max=15.72; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2371,F0C0Y76,HFH,TFB,1,100.0,8516.33,2549.33,5967.0,avg=16.64; max=16.64; positive_legs=1,76,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2250,F0C0Y76,SOP,TFB,1,100.0,10917.4,4979.17,5938.23,avg=20.84; max=20.84; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0482,F16C0Y165,TFB,TBO,1,93.94,18011.5,12118.6,5892.9,avg=5.44; max=5.44; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2033,F0C0Y76,ZWS,TFB,1,96.05,7868.8,1991.67,5877.13,avg=3.96; max=3.96; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0631,F0C0Y76,QIY,TFB,1,100.0,12923.13,7090.33,5832.8,avg=26.36; max=26.36; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0607,F0C0Y76,MBT,TFB,1,100.0,11920.3,6094.5,5825.8,avg=24.56; max=24.56; positive_legs=1,44,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0493,F0C0Y76,TBO,TFB,1,100.0,12973.6,7170.0,5803.6,avg=25.00; max=25.00; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2573,F16C0Y165,TFB,QEY,1,68.12,9702.2,3911.7,5790.5,avg=0.00; max=0.00; positive_legs=0,72,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3451,F0C0Y76,CVS,QEY,1,100.0,11153.4,5377.5,5775.9,avg=17.56; max=17.56; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2542,F0C0Y76,TFB,ZFH,1,96.32,10453.77,4700.33,5753.43,avg=13.40; max=13.40; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0121,F0C0Y76,TFB,BOD,1,100.0,14178.7,8444.67,5734.03,avg=32.32; max=32.32; positive_legs=1,91,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0703,F0C0Y76,MBY,ZWS,1,100.0,12576.4,6851.33,5725.07,avg=24.12; max=24.12; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0184,F12C12Y48,GBJ,BOD,1,100.0,7619.93,1908.0,5711.93,avg=19.36; max=19.36; positive_legs=1,25,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2467,F0C0Y76,TUT,MBY,1,100.0,9327.6,3624.83,5702.77,avg=15.40; max=15.40; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3465,F0C0Y76,POU,QEY,1,100.0,11029.7,5337.67,5692.03,avg=22.24; max=22.24; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2294,F0C0Y76,SEN,TFB,1,100.0,8198.0,2509.5,5688.5,avg=11.72; max=11.72; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0823,F16C0Y165,PBL,LPB,1,97.21,30053.3,24390.6,5662.7,avg=20.04; max=20.04; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2609,F0C0Y76,QEY,QEY,2,93.82,12160.8,6572.5,5588.3,avg=2.02; max=2.76; positive_legs=2,68,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2411,F0C0Y76,HFH,TFB,1,95.79,8079.1,2549.33,5529.77,avg=2.72; max=2.72; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2614,F0C0Y76,TGP,QEY,1,100.0,10547.7,5058.83,5488.87,avg=19.56; max=19.56; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0454,F16C0Y165,TFB,MBY,1,93.21,17505.3,12041.9,5463.4,avg=4.72; max=4.72; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2644,F0C0Y76,QEY,QEY,2,91.58,11595.1,6134.33,5460.77,avg=2.90; max=5.00; positive_legs=2,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2348,F16C0Y165,TFB,NTP,1,57.7,11973.9,6519.5,5454.4,avg=0.00; max=0.00; positive_legs=0,49,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2235,F0C0Y76,HFH,TFB,1,100.0,7993.53,2549.33,5444.2,avg=14.76; max=14.76; positive_legs=1,104,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2442,F0C0Y76,SOP,TFB,1,100.0,10413.9,4979.17,5434.73,avg=20.92; max=20.92; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2106,F0C0Y76,TFB,QTD,1,100.0,7531.6,2111.17,5420.43,avg=12.36; max=12.36; positive_legs=1,53,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0111,F0C0Y76,TFB,BOD,1,100.0,13934.8,8524.33,5410.47,avg=28.64; max=28.64; positive_legs=1,80,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0096,F0C0Y76,BOD,TFB,1,96.84,13574.13,8165.83,5408.3,avg=12.60; max=12.60; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2091,F0C0Y76,QEY,NGS,1,100.0,7731.75,2350.17,5381.59,avg=11.36; max=11.36; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2241,F0C0Y76,HFH,TFB,1,98.68,7912.6,2549.33,5363.27,avg=5.52; max=5.52; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2327,F0C0Y76,HFH,TFB,1,100.0,7928.1,2589.17,5338.93,avg=15.12; max=15.12; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2483,F0C0Y76,CMJ,TFB,1,100.0,6761.6,1434.0,5327.6,avg=8.48; max=8.48; positive_legs=1,75,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0347,F0C0Y76,PBL,TFB,1,100.0,9946.9,4620.67,5326.23,avg=17.08; max=17.08; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0460,F16C0Y165,TFB,MBY,1,94.18,17178.5,11888.5,5290.0,avg=8.84; max=8.84; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0388,F0C0Y76,QEY,TGP,1,100.0,9838.2,4580.83,5257.37,avg=16.40; max=16.40; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2034,F16C0Y165,SEN,QEY,1,69.82,8525.9,3298.1,5227.8,avg=0.00; max=0.00; positive_legs=0,84,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2329,F0C0Y76,QEY,NGS,1,97.37,7574.7,2350.17,5224.53,avg=8.76; max=8.76; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2135,F16C0Y165,TFB,QEY,1,49.94,8828.8,3604.9,5223.9,avg=0.00; max=0.00; positive_legs=0,97,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2237,F0C0Y76,CPJ,TFB,1,100.0,8846.2,3624.83,5221.37,avg=16.40; max=16.40; positive_legs=1,77,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2100,F0C0Y76,TFB,QTD,1,97.89,7108.53,1912.0,5196.53,avg=3.76; max=3.76; positive_legs=1,40,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0385,F0C0Y76,TGP,QEY,1,100.0,9217.8,4023.17,5194.63,avg=16.20; max=16.20; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2546,F0C0Y76,TKD,QEY,1,95.79,9962.3,4780.0,5182.3,avg=11.04; max=11.04; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2428,F0C0Y76,NGS,TFB,1,97.11,8440.9,3266.33,5174.57,avg=3.00; max=3.00; positive_legs=1,50,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0404,F0C0Y76,QEY,TKD,1,97.37,9292.9,4142.67,5150.23,avg=10.24; max=10.24; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2435,F0C0Y76,ZWS,QEY,1,90.79,8002.2,2868.0,5134.2,avg=3.88; max=3.88; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0690,F0C0Y76,TFB,HFH,1,98.42,7408.3,2310.33,5097.97,avg=4.44; max=4.44; positive_legs=1,58,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2493,F0C0Y76,CMJ,TFB,1,100.0,6687.27,1593.33,5093.93,avg=10.04; max=10.04; positive_legs=1,96,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2448,F0C0Y76,SOP,TFB,1,100.0,9891.7,4819.83,5071.87,avg=19.44; max=19.44; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2490,F16C0Y165,TFB,CMJ,1,68.36,8061.27,2991.3,5069.97,avg=0.00; max=0.00; positive_legs=0,79,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2351,F0C0Y76,HFH,QEY,1,100.0,8056.3,2987.5,5068.8,avg=12.20; max=12.20; positive_legs=1,65,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2057,F0C0Y76,TFB,QEY,1,100.0,7054.8,1991.67,5063.13,avg=8.56; max=8.56; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2331,F0C0Y76,HFH,TFB,1,100.0,7605.61,2549.33,5056.28,avg=13.28; max=13.28; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2314,F16C0Y165,TFB,ZWS,1,44.97,8803.5,3758.3,5045.2,avg=0.00; max=0.00; positive_legs=0,69,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3454,F0C0Y76,QEY,CVS,1,100.0,10044.9,5019.0,5025.9,avg=16.60; max=16.60; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0015,F16C0Y165,CPT,TFB,1,100.0,33517.2,28532.4,4984.8,avg=30.00; max=30.00; positive_legs=1,23,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2227,F12C12Y48,ZWS,TFB,1,98.33,6534.47,1590.0,4944.47,avg=10.34; max=10.34; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2105,F0C0Y76,QTD,TFB,1,99.21,6930.5,2071.33,4859.17,avg=8.52; max=8.52; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2353,F0C0Y76,HFH,QEY,1,100.0,7741.0,2907.83,4833.17,avg=11.84; max=11.84; positive_legs=1,51,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0520,F0C0Y76,TFB,CVS,1,100.0,10401.1,5576.67,4824.43,avg=20.80; max=20.80; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2338,F0C0Y76,FVH,QEY,1,100.0,6408.6,1593.33,4815.27,avg=10.24; max=10.24; positive_legs=1,78,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2068,F0C0Y76,QEY,TFB,1,100.0,6747.47,1951.83,4795.63,avg=9.32; max=9.32; positive_legs=1,108,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2472,F0C0Y76,MBY,TUT,1,99.47,8536.8,3744.33,4792.47,avg=12.16; max=12.16; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2259,F0C0Y76,TFB,SOP,1,100.0,9553.2,4780.0,4773.2,avg=19.40; max=19.40; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2494,F0C0Y76,TFB,CMJ,1,100.0,6396.0,1633.17,4762.83,avg=9.40; max=9.40; positive_legs=1,68,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0124,F16C0Y165,GBJ,TFB,1,55.27,21230.5,16490.5,4740.0,avg=0.00; max=0.00; positive_legs=0,46,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0485,F0C0Y76,TBO,TFB,1,100.0,11625.0,6891.17,4733.83,avg=25.00; max=25.00; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2532,F0C0Y76,GBU,QEY,1,94.47,9903.63,5178.33,4725.3,avg=8.40; max=8.40; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2094,F0C0Y76,NGS,QEY,1,93.42,7075.07,2350.17,4724.9,avg=5.52; max=5.52; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2426,F0C0Y76,TFB,CPJ,1,100.0,8249.1,3545.17,4703.93,avg=14.32; max=14.32; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3455,F0C0Y76,CVS,QEY,1,100.0,10098.6,5417.33,4681.27,avg=18.56; max=18.56; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2103,F0C0Y76,QTD,TFB,1,100.0,6748.4,2071.33,4677.07,avg=12.92; max=12.92; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2248,F0C0Y76,TFB,HFH,1,95.26,7020.8,2350.17,4670.63,avg=7.00; max=7.00; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0585,F0C0Y76,TOB,QEY,1,100.0,10279.0,5616.5,4662.5,avg=17.00; max=17.00; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0837,F16C0Y165,TKD,IOM,1,99.03,29587.17,24927.5,4659.67,avg=24.76; max=24.76; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2634,F0C0Y76,TGP,QEY,1,100.0,9676.7,5019.0,4657.7,avg=18.72; max=18.72; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2223,F0C0Y76,QEY,CPJ,1,100.0,7720.3,3067.17,4653.13,avg=12.48; max=12.48; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2541,F0C0Y76,QEY,TNG,1,100.0,8745.17,4102.83,4642.33,avg=12.80; max=12.80; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2642,F0C0Y72,QEY,TFB,1,95.28,6488.73,1872.17,4616.57,avg=5.16; max=5.16; positive_legs=1,74,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2101,F0C0Y76,QTD,TFB,1,100.0,6687.43,2071.33,4616.1,avg=7.92; max=7.92; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2207,F12C0Y112,ZLN,TFB,1,93.57,7639.8,3026.67,4613.13,avg=1.92; max=1.92; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0487,F0C0Y76,TBO,TFB,1,100.0,11157.3,6572.5,4584.8,avg=25.00; max=25.00; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2151,F0C0Y76,TFB,QEY,1,100.0,6614.4,2031.5,4582.9,avg=11.96; max=11.96; positive_legs=1,78,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2268,F0C0Y76,TFB,CPJ,1,92.63,7897.21,3346.0,4551.21,avg=2.32; max=2.32; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0481,F0C0Y76,TBO,TFB,1,100.0,11301.5,6811.5,4490.0,avg=25.00; max=25.00; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2302,F0C0Y76,TFB,CJM,1,96.32,9489.8,5019.0,4470.8,avg=4.88; max=4.88; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2385,F0C0Y76,ZZK,TFB,1,69.74,6090.3,1633.17,4457.13,avg=0.00; max=0.00; positive_legs=0,31,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2219,F0C0Y72,QVX,TFB,1,92.78,7137.43,2708.67,4428.77,avg=5.16; max=5.16; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0529,F0C0Y76,CVS,TFB,1,100.0,10435.1,6014.83,4420.27,avg=22.40; max=22.40; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2571,F0C0Y76,QEY,PBL,1,100.0,9548.2,5138.5,4409.7,avg=15.68; max=15.68; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2486,F0C0Y76,TFB,CMJ,1,100.0,5998.07,1593.33,4404.73,avg=6.52; max=6.52; positive_legs=1,102,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2095,F0C0Y76,QEY,NGS,1,100.0,6742.2,2350.17,4392.03,avg=12.04; max=12.04; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2114,F12C12Y48,TFB,ZZD,1,100.0,7699.4,3339.0,4360.4,avg=15.48; max=15.48; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0452,F16C0Y165,TFB,MBY,1,94.91,16248.3,11888.5,4359.8,avg=7.12; max=7.12; positive_legs=1,28,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0066,F12C12Y48,BOD,KOV,4,43.23,13446.7,9094.8,4351.9,avg=0.00; max=0.00; positive_legs=0,43,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2422,F0C0Y76,CPJ,QEY,1,100.0,7646.7,3306.17,4340.53,avg=13.44; max=13.44; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0664,F0C0Y76,TFB,EGX,1,97.37,13339.5,9002.33,4337.17,avg=14.60; max=14.60; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0052,F12C12Y48,GBJ,GBJ,2,53.75,8496.2,4165.8,4330.4,avg=0.00; max=0.00; positive_legs=0,13,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0136,F16C0Y165,BOD,QEY,1,56.0,21185.93,16874.0,4311.93,avg=0.00; max=0.00; positive_legs=0,29,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3461,F0C0Y76,POU,QEY,1,90.53,10078.6,5775.83,4302.77,avg=2.48; max=2.48; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2108,F0C0Y76,TFB,QTD,1,100.0,6294.23,1991.67,4302.57,avg=1.84; max=1.84; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0698,F16C0Y165,TFB,HFH,1,53.33,8745.24,4448.6,4296.64,avg=0.00; max=0.00; positive_legs=0,83,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0628,F16C0Y165,CMJ,MBT,1,100.0,15411.4,11121.5,4289.9,avg=17.00; max=17.00; positive_legs=1,5,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2175,F16C0Y165,TFB,QEY,1,46.3,7714.0,3451.5,4262.5,avg=0.00; max=0.00; positive_legs=0,95,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2420,F0C0Y76,MBY,NGS,1,100.0,9395.4,5138.5,4256.9,avg=19.28; max=19.28; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2043,F16C0Y165,TFB,QEY,1,60.24,8065.73,3835.0,4230.73,avg=0.00; max=0.00; positive_legs=0,94,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
