Task,Assigned_Fleet,Origin,Destination,Leg_Count,Expected_Load(%),Revenue,Cost,Profit,Shadow_Price_Summary,Product_Count,Recommendation_Tag,Recommendation_Reason
BA2314,F0C0Y76,TFB,ZWS,1,90.2,8381.38,1951.83,6429.54,avg=1.01; max=1.01; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0846,F16C0Y165,MJI,PBL,1,98.94,30742.64,24313.9,6428.74,avg=6.54; max=6.54; positive_legs=1,8,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2284,F0C0Y76,TFB,GDB,1,99.8,9791.83,3385.83,6406.0,avg=4.39; max=4.39; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2116,F0C0Y76,TFB,ZZD,1,91.84,10546.65,4222.33,6324.32,avg=2.17; max=2.17; positive_legs=1,58,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0514,F16C0Y165,TFB,TOB,1,91.21,18314.73,12041.9,6272.83,avg=1.01; max=1.01; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0153,F12C12Y48,BOD,PNF,3,38.89,13203.35,6932.4,6270.95,avg=0.00; max=0.00; positive_legs=0,26,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0029,F16C0Y165,PSE,TFB,1,100.0,26667.1,20402.2,6264.9,avg=6.05; max=6.05; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0841,F16C0Y165,PBL,PHH,1,94.79,30500.45,24237.2,6263.25,avg=5.62; max=5.62; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2509,F0C0Y76,HFH,TFB,1,99.87,8770.8,2509.5,6261.3,avg=3.43; max=3.43; positive_legs=1,57,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2460,F0C0Y76,TFB,CAO,1,99.67,10573.35,4341.83,6231.52,avg=4.24; max=4.24; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2280,F0C0Y76,FVH,TFB,1,100.0,8699.82,2469.67,6230.16,avg=1.35; max=1.35; positive_legs=1,85,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0604,F16C0Y165,TFB,MBT,1,98.94,17489.15,11274.9,6214.25,avg=3.61; max=3.61; positive_legs=1,52,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2204,F0C0Y72,TFB,ZWS,1,94.38,8317.54,2111.17,6206.37,avg=0.80; max=0.80; positive_legs=1,54,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2369,F0C0Y76,HFH,TFB,1,100.0,8746.39,2549.33,6197.06,avg=3.73; max=3.73; positive_legs=1,91,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0659,F16C0Y165,QIY,QEY,1,100.0,18772.84,12578.8,6194.04,avg=4.15; max=4.15; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2580,F0C0Y76,TFB,ZFH,1,98.88,10739.15,4620.67,6118.48,avg=3.98; max=3.98; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0401,F0C0Y76,TKD,QEY,1,97.37,10111.85,4023.17,6088.68,avg=2.53; max=2.53; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2371,F0C0Y76,HFH,TFB,1,100.0,8631.57,2549.33,6082.23,avg=4.13; max=4.13; positive_legs=1,76,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2011,F0C0Y76,TFB,NGS,1,99.08,9373.97,3306.17,6067.81,avg=3.94; max=3.94; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0691,F0C0Y76,HFH,TFB,1,99.93,8457.72,2390.0,6067.72,avg=3.51; max=3.51; positive_legs=1,65,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2372,F0C0Y76,TFB,HFH,1,92.11,8425.35,2390.0,6035.35,avg=1.32; max=1.32; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2033,F0C0Y76,ZWS,TFB,1,94.93,7962.32,1991.67,5970.66,avg=0.74; max=0.74; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2396,F0C0Y76,TFB,NTP,1,100.0,9346.65,3385.83,5960.82,avg=3.81; max=3.81; positive_legs=1,58,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0631,F0C0Y76,QIY,TFB,1,100.0,13045.18,7090.33,5954.85,avg=6.65; max=6.65; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2250,F0C0Y76,SOP,TFB,1,100.0,10927.55,4979.17,5948.38,avg=5.24; max=5.24; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3451,F0C0Y76,CVS,QEY,1,99.67,11277.63,5377.5,5900.13,avg=4.12; max=4.12; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0638,F16C0Y165,TFB,QIY,1,98.82,18969.19,13115.7,5853.49,avg=2.15; max=2.15; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0243,F16C0Y165,HEM,MBY,1,98.48,21547.88,15723.5,5824.38,avg=3.71; max=3.71; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2294,F0C0Y76,SEN,TFB,1,100.0,8321.8,2509.5,5812.3,avg=3.36; max=3.36; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0121,F0C0Y76,TFB,BOD,1,100.0,14240.11,8444.67,5795.44,avg=8.01; max=8.01; positive_legs=1,91,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2644,F0C0Y76,QEY,QEY,2,92.76,11891.08,6134.33,5756.75,avg=1.26; max=2.46; positive_legs=2,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2442,F0C0Y76,SOP,TFB,1,100.0,10727.67,4979.17,5748.51,avg=5.27; max=5.27; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0482,F16C0Y165,TFB,TBO,1,93.76,17812.1,12118.6,5693.5,avg=0.96; max=0.96; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2015,F16C0Y165,TFB,QEY,1,54.21,9347.38,3681.6,5665.78,avg=0.00; max=0.00; positive_legs=0,79,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0111,F0C0Y76,TFB,BOD,1,100.0,14187.84,8524.33,5663.51,avg=7.25; max=7.25; positive_legs=1,80,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2614,F0C0Y76,TGP,QEY,1,100.0,10720.33,5058.83,5661.49,avg=5.13; max=5.13; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0223,F16C0Y165,NFY,MBY,1,96.06,24069.05,18408.0,5661.05,avg=3.93; max=3.93; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3463,F0C0Y76,POU,QEY,1,100.0,10973.28,5337.67,5635.62,avg=5.60; max=5.60; positive_legs=1,51,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2411,F0C0Y76,HFH,TFB,1,96.64,8173.35,2549.33,5624.02,avg=1.28; max=1.28; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0607,F0C0Y76,MBT,TFB,1,100.0,11717.0,6094.5,5622.5,avg=5.86; max=5.86; positive_legs=1,44,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2539,F0C0Y76,TFB,GBU,1,100.0,11424.27,5815.67,5608.61,avg=5.68; max=5.68; positive_legs=1,43,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0404,F0C0Y76,QEY,TKD,1,99.01,9738.67,4142.67,5596.01,avg=3.56; max=3.56; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0823,F16C0Y165,PBL,LPB,1,97.36,29950.3,24390.6,5559.7,avg=5.43; max=5.43; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2573,F16C0Y165,TFB,QEY,1,66.21,9454.61,3911.7,5542.91,avg=0.00; max=0.00; positive_legs=0,72,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0493,F0C0Y76,TBO,TFB,1,100.0,12704.27,7170.0,5534.27,avg=6.25; max=6.25; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2433,F0C0Y76,CJM,TFB,1,95.86,11098.35,5576.67,5521.68,avg=1.75; max=1.75; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2237,F0C0Y76,CPJ,TFB,1,100.0,9129.92,3624.83,5505.09,avg=4.12; max=4.12; positive_legs=1,77,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0470,F16C0Y165,TFB,MBY,1,94.45,17002.4,11505.0,5497.4,avg=1.36; max=1.36; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0460,F16C0Y165,TFB,MBY,1,96.94,17376.52,11888.5,5488.02,avg=2.54; max=2.54; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2273,F0C0Y76,TFB,SEN,1,90.46,7784.62,2310.33,5474.29,avg=0.43; max=0.43; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0573,F16C0Y165,TBO,QEY,1,91.76,17558.42,12118.6,5439.82,avg=0.50; max=0.50; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0403,F16C0Y165,TKD,QEY,1,64.45,13169.47,7746.7,5422.77,avg=0.00; max=0.00; positive_legs=0,30,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2106,F0C0Y76,TFB,QTD,1,100.0,7525.13,2111.17,5413.97,avg=3.20; max=3.20; positive_legs=1,53,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0454,F16C0Y165,TFB,MBY,1,94.33,17452.98,12041.9,5411.08,avg=1.29; max=1.29; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2235,F0C0Y76,HFH,TFB,1,100.0,7956.82,2549.33,5407.48,avg=3.73; max=3.73; positive_legs=1,104,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2428,F0C0Y76,NGS,TFB,1,98.49,8664.55,3266.33,5398.22,avg=1.68; max=1.68; positive_legs=1,50,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2546,F0C0Y76,TKD,QEY,1,96.78,10173.0,4780.0,5393.0,avg=3.43; max=3.43; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2241,F0C0Y76,HFH,TFB,1,98.36,7934.15,2549.33,5384.82,avg=1.69; max=1.69; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2467,F0C0Y76,TUT,MBY,1,99.87,8984.8,3624.83,5359.97,avg=3.66; max=3.66; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2483,F0C0Y76,CMJ,TFB,1,100.0,6793.65,1434.0,5359.65,avg=2.22; max=2.22; positive_legs=1,75,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2493,F0C0Y76,CMJ,TFB,1,100.0,6949.38,1593.33,5356.05,avg=2.61; max=2.61; positive_legs=1,96,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0385,F0C0Y76,TGP,QEY,1,99.47,9377.75,4023.17,5354.58,avg=3.85; max=3.85; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3465,F0C0Y76,POU,QEY,1,100.0,10677.5,5337.67,5339.83,avg=4.94; max=4.94; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2327,F0C0Y76,HFH,TFB,1,100.0,7923.55,2589.17,5334.38,avg=3.71; max=3.71; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2091,F0C0Y76,QEY,NGS,1,100.0,7684.04,2350.17,5333.88,avg=2.60; max=2.60; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0347,F0C0Y76,PBL,TFB,1,100.0,9905.0,4620.67,5284.33,avg=4.15; max=4.15; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0096,F0C0Y76,BOD,TFB,1,96.71,13423.1,8165.83,5257.27,avg=3.73; max=3.73; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2448,F0C0Y76,SOP,TFB,1,100.0,10043.12,4819.83,5223.29,avg=4.89; max=4.89; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2542,F0C0Y76,TFB,ZFH,1,93.49,9916.75,4700.33,5216.42,avg=2.16; max=2.16; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3454,F0C0Y76,QEY,CVS,1,99.54,10210.35,5019.0,5191.35,avg=3.77; max=3.77; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2329,F0C0Y76,QEY,NGS,1,97.5,7534.05,2350.17,5183.88,avg=2.08; max=2.08; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0388,F0C0Y76,QEY,TGP,1,100.0,9755.48,4580.83,5174.64,avg=4.21; max=4.21; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2057,F0C0Y76,TFB,QEY,1,100.0,7147.25,1991.67,5155.58,avg=2.54; max=2.54; positive_legs=1,69,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2609,F0C0Y76,QEY,QEY,2,90.49,11727.53,6572.5,5155.03,avg=0.32; max=0.34; positive_legs=2,68,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2331,F0C0Y76,HFH,TFB,1,100.0,7703.85,2549.33,5154.52,avg=3.21; max=3.21; positive_legs=1,83,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2135,F16C0Y165,TFB,QEY,1,49.24,8694.05,3604.9,5089.15,avg=0.00; max=0.00; positive_legs=0,97,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2103,F0C0Y76,QTD,TFB,1,100.0,7133.63,2071.33,5062.29,avg=3.30; max=3.30; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0521,F0C0Y76,CVS,TFB,1,100.0,11032.0,5975.0,5057.0,avg=5.54; max=5.54; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2100,F0C0Y76,TFB,QTD,1,98.29,6921.44,1912.0,5009.44,avg=1.20; max=1.20; positive_legs=1,40,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2348,F16C0Y165,TFB,NTP,1,56.61,11517.77,6519.5,4998.27,avg=0.00; max=0.00; positive_legs=0,49,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0690,F0C0Y76,TFB,HFH,1,97.43,7284.25,2310.33,4973.92,avg=0.88; max=0.88; positive_legs=1,58,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0015,F16C0Y165,CPT,TFB,1,100.0,33462.0,28532.4,4929.6,avg=7.46; max=7.46; positive_legs=1,23,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2105,F0C0Y76,QTD,TFB,1,99.8,6975.74,2071.33,4904.41,avg=2.30; max=2.30; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2351,F0C0Y76,HFH,QEY,1,100.0,7885.43,2987.5,4897.93,avg=2.91; max=2.91; positive_legs=1,65,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2259,F0C0Y76,TFB,SOP,1,100.0,9596.6,4780.0,4816.6,avg=4.97; max=4.97; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0585,F0C0Y76,TOB,QEY,1,100.0,10408.65,5616.5,4792.15,avg=4.25; max=4.25; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0477,F0C0Y76,MBY,TFB,1,100.0,11511.8,6731.83,4779.97,avg=5.79; max=5.79; positive_legs=1,50,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2227,F0C0Y72,ZWS,TFB,1,69.1,6762.59,1991.67,4770.92,avg=0.00; max=0.00; positive_legs=0,31,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2634,F0C0Y76,TGP,QEY,1,100.0,9782.68,5019.0,4763.68,avg=4.84; max=4.84; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3455,F0C0Y76,CVS,QEY,1,100.0,10154.98,5417.33,4737.64,avg=4.71; max=4.71; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2426,F0C0Y76,TFB,CPJ,1,99.61,8280.12,3545.17,4734.96,avg=3.23; max=3.23; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0136,F16C0Y165,BOD,QEY,1,56.61,21594.3,16874.0,4720.3,avg=0.00; max=0.00; positive_legs=0,29,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3461,F0C0Y76,POU,QEY,1,91.45,10429.43,5775.83,4653.59,avg=0.83; max=0.83; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2207,F16C0Y165,ZLN,TFB,1,65.24,7710.35,3068.0,4642.35,avg=0.00; max=0.00; positive_legs=0,19,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2472,F0C0Y76,MBY,TUT,1,99.8,8365.6,3744.33,4621.27,avg=3.42; max=3.42; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2068,F0C0Y76,QEY,TFB,1,99.54,6569.92,1951.83,4618.09,avg=2.22; max=2.22; positive_legs=1,108,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2338,F0C0Y76,FVH,QEY,1,100.0,6202.8,1593.33,4609.47,avg=2.55; max=2.55; positive_legs=1,78,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0520,F0C0Y76,TFB,CVS,1,100.0,10183.45,5576.67,4606.78,avg=4.92; max=4.92; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2353,F0C0Y76,HFH,QEY,1,100.0,7505.8,2907.83,4597.97,avg=3.03; max=3.03; positive_legs=1,51,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2633,F0C0Y76,QEY,TNG,1,100.0,8691.25,4102.83,4588.42,avg=3.62; max=3.62; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2094,F0C0Y76,NGS,QEY,1,93.29,6912.31,2350.17,4562.14,avg=0.74; max=0.74; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2268,F0C0Y76,TFB,CPJ,1,92.11,7898.85,3346.0,4552.85,avg=0.60; max=0.60; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0485,F0C0Y76,TBO,TFB,1,100.0,11431.95,6891.17,4540.78,avg=6.12; max=6.12; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2108,F0C0Y76,TFB,QTD,1,100.0,6509.34,1991.67,4517.68,avg=1.35; max=1.35; positive_legs=1,39,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2179,F0C0Y76,TFB,SEN,1,92.17,6861.6,2350.17,4511.43,avg=0.49; max=0.49; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0487,F0C0Y76,TBO,TFB,1,100.0,11077.43,6572.5,4504.93,avg=6.25; max=6.25; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0481,F0C0Y76,TBO,TFB,1,100.0,11314.05,6811.5,4502.55,avg=6.25; max=6.25; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2494,F0C0Y76,TFB,CMJ,1,100.0,6135.1,1633.17,4501.93,avg=2.50; max=2.50; positive_legs=1,68,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2541,F0C0Y76,QEY,TNG,1,100.0,8603.53,4102.83,4500.7,avg=3.24; max=3.24; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0452,F16C0Y165,TFB,MBY,1,96.61,16389.1,11888.5,4500.6,avg=1.78; max=1.78; positive_legs=1,28,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2248,F0C0Y76,TFB,HFH,1,93.68,6838.52,2350.17,4488.36,avg=1.03; max=1.03; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2101,F0C0Y76,QTD,TFB,1,100.0,6552.12,2071.33,4480.78,avg=2.20; max=2.20; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2034,F0C0Y76,SEN,QEY,1,100.0,6193.26,1712.83,4480.43,avg=2.90; max=2.90; positive_legs=1,84,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2486,F0C0Y76,TFB,CMJ,1,100.0,6020.3,1593.33,4426.97,avg=1.54; max=1.54; positive_legs=1,102,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2571,F0C0Y76,QEY,PBL,1,98.62,9559.88,5138.5,4421.38,avg=3.25; max=3.25; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2642,F0C0Y76,QEY,TFB,1,92.04,6287.16,1872.17,4414.99,avg=0.66; max=0.66; positive_legs=1,74,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2175,F16C0Y165,TFB,QEY,1,47.52,7851.9,3451.5,4400.4,avg=0.00; max=0.00; positive_legs=0,95,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2114,F12C12Y48,TFB,ZZD,1,100.0,7729.47,3339.0,4390.47,avg=4.37; max=4.37; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0837,F16C0Y165,TKD,IOM,1,98.06,29316.94,24927.5,4389.44,avg=5.83; max=5.83; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0877,F16C0Y165,QEY,IOM,1,90.18,31689.35,27305.2,4384.15,avg=1.83; max=1.83; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2618,F0C0Y76,TNG,QEY,1,100.0,8481.27,4102.83,4378.44,avg=3.37; max=3.37; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2095,F0C0Y76,QEY,NGS,1,100.0,6719.53,2350.17,4369.36,avg=3.00; max=3.00; positive_legs=1,45,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_AA0052,F12C12Y48,GBJ,GBJ,2,53.18,8527.15,4165.8,4361.35,avg=0.00; max=0.00; positive_legs=0,13,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2420,F0C0Y76,MBY,NGS,1,99.8,9491.65,5138.5,4353.15,avg=4.58; max=4.58; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2302,F0C0Y76,TFB,CJM,1,94.54,9371.88,5019.0,4352.88,avg=0.55; max=0.55; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2532,F0C0Y76,GBU,QEY,1,92.76,9524.49,5178.33,4346.16,avg=2.33; max=2.33; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2223,F0C0Y76,QEY,CPJ,1,99.14,7390.67,3067.17,4323.51,avg=2.72; max=2.72; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2523,F0C0Y76,QEY,TGP,1,100.0,9480.42,5178.33,4302.09,avg=4.04; max=4.04; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
super_BA2217,F0C0Y76,TFB,CPJ,2,55.53,8817.25,4541.0,4276.25,avg=0.00; max=0.00; positive_legs=0,51,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2422,F0C0Y76,CPJ,QEY,1,100.0,7576.58,3306.17,4270.41,avg=3.33; max=3.33; positive_legs=1,49,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2385,F0C0Y76,ZZK,TFB,1,67.24,5898.57,1633.17,4265.4,avg=0.00; max=0.00; positive_legs=0,31,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
